1.334616303443908747e-01,6.404937863349914329e-01,-1.129964256286621005e+00,5.654342532157897727e-01,-7.884885668754577637e-01,-8.309907674789428489e-01
-3.904371201992035134e-01,-1.387192988395690829e+00,2.334778547286987305e+00,1.842204356193542392e+00,-2.954560443758964469e-02,-1.854682779312133878e+00
-7.284539751708507538e-03,-9.935748577117919922e-02,1.896304041147232056e-01,-1.246703714132308960e-01,6.813598424196243286e-02,-1.162098497152328491e-01
1.816780716180801392e-01,1.809799253940582164e-01,-3.215168058872223122e-01,2.721120476722717063e-01,5.359003424644470659e-01,6.201953649520873801e-01
4.407744407653808594e-01,-1.921794581413269087e+00,2.683894729614257901e+00,-1.948706579208373979e+00,-2.967498302459716797e+00,1.850472664833068936e+00
-7.360770553350448608e-02,-6.265271455049514771e-02,6.044889986515045166e-02,1.262494772672653198e-01,-1.729335337877273560e-01,-7.642541825771331787e-02
1.580614298582077026e-01,1.672001272439956610e-01,8.868536591529846413e-01,5.881077885627746804e-01,-4.672808766365051381e-01,2.685208380222320335e-01
-5.007059313356876373e-03,-1.112356707453727722e-01,1.354960165917873383e-02,-8.751987665891647339e-02,-1.558170467615127563e-01,1.166326403617858887e-01
8.915012329816817890e-03,2.357563883066177424e-01,-2.772737503051757590e-01,3.785947740077972301e-01,1.544185340404510554e-01,3.918399453163147195e-01
1.799931955337524370e+00,9.536977767944335715e-01,3.061193084716796964e+00,-1.012939715385436923e+00,-2.273978400230407537e+00,2.427392959594726562e+00
-7.466046512126922607e-02,8.318886160850524902e-03,6.597460806369781494e-02,-1.188542842864990234e-01,1.411857753992080688e-01,-2.327996492385864258e-02
-5.085894092917442322e-02,-3.866808116436004639e-02,2.024902552366256714e-01,-1.213559508323669434e-01,-1.260207593441009521e-01,2.050947844982147217e-01
4.265654683113098145e-01,-5.459661245346069114e-01,4.748678207397460938e-01,7.039996266365051714e-01,-2.287670463323593084e-01,-7.446747660636902078e-01
-2.523569613695144653e-01,3.496706783771514893e-01,3.968540132045745850e-01,5.030593335628509299e-01,7.098676204681396706e-01,4.467991173267364391e-01
7.557534426450729370e-02,-2.069091945886611938e-01,1.408420801162719727e-01,1.527604064904153347e-03,1.298615783452987671e-01,-2.007502466440200806e-01
-2.950783073902130127e-02,-1.296031326055526733e-01,-1.367819458246231079e-01,1.986615806818008423e-01,1.175834164023399353e-01,2.051279693841934204e-01
-8.819680690765381303e-01,-2.089737868309021085e+00,1.410383200645446866e+00,-1.649907255172729403e+00,3.145232009887695135e+00,-2.075529956817626864e+00
5.553769230842590110e-01,-2.058147179195657199e-03,7.652612566947937234e-01,3.682207107543945535e-01,-3.258665978908538707e-01,4.308118224143981934e-01
3.582975864410400391e-01,4.959209084510803334e-01,4.125126659870147483e-01,1.622167438268661555e-01,3.760623753070831410e-01,6.605712532997131126e-01
8.223755657672882080e-02,-8.247537910938262939e-02,-1.549789458513259888e-01,1.965354233980178833e-01,8.864814788103103638e-02,-5.945629626512527466e-02
1.286431744694709889e-01,1.227428030967712358e+00,2.117529034614562988e+00,1.615853404998779386e+00,-1.250771689414978072e+00,-1.214233946800231889e+00
9.186666160821914395e-02,1.644733816385269276e-01,-3.796472921967506547e-02,4.405839443206787109e-01,3.205926656723022683e-01,7.262861430644988736e-02
-4.605963826179504395e-02,1.588077247142791748e-01,-1.580408960580825806e-02,1.195597797632217407e-01,-3.516350872814655304e-03,4.467203468084335327e-02
2.171815919876098455e+00,-1.130254030227661133e+00,-2.171611833572387518e+00,-2.066073012351989924e+00,-1.775569391250610307e+00,-2.447153520584106623e+00
-1.379940223693847612e+00,7.869574189186095969e-01,-1.523507189750671342e+00,-1.469261598587036088e+00,1.311087679862976030e+00,2.480299472808837891e+00
2.918300963938236237e-02,7.602199912071228027e-02,-7.638710737228393555e-02,1.119452267885208130e-01,5.897383764386177063e-02,-1.795662194490432739e-01
8.243813633918761763e-01,-1.744916367530822798e+00,3.067746353149414240e+00,-1.411732435226440430e+00,2.988462114334106356e+00,5.443687558174132857e-01
3.679726064205169900e-01,1.676247894763946422e-01,2.723676443099975586e+00,-7.626775503158569336e-01,-3.075722789764404386e+00,1.990880179405212447e+00
-8.959369063377380371e-01,1.569761729240417569e+00,1.728427934646606490e+00,-6.696516752243042436e-01,2.919321346282958807e+00,3.118236541748046875e+00
-9.074653685092926025e-02,9.872977435588836670e-02,-1.890288293361663818e-01,-3.685174882411956787e-02,-1.141767650842666626e-01,-7.954015582799911499e-02
1.638746559619903564e-01,-8.174768090248107910e-02,-1.528563443571329117e-02,-1.584216803312301636e-01,-1.652454882860183716e-01,-6.703144311904907227e-02
4.473533332347869873e-01,-5.046608805656432883e-01,-9.052305340766906294e-01,3.903668522834777832e-01,5.303232789039611372e-01,-1.305746436119079590e-01
